root,cell,result_path,result_sha256,actual_episodes,checkpoint_sha256,runtime_git_commit,runtime_source_manifest_sha256,runtime_git_dirty,cond_bars,cond_seed,cond_num_envs,cond_robot_name,cond_goal_dist_min_m,cond_goal_dist_max_m,cond_action_selection,cond_reflection_mode,cond_distractor_count,cond_speed_governor_mode,cond_speed_governor_half_width_m,cond_speed_governor_margin_m,cond_speed_governor_fixed_mps,cond_speed_governor_free_mps,cond_speed_governor_slow_m,cond_speed_governor_release_m,cond_speed_governor_brake_mps2,cond_speed_governor_reaction_s,cond_speed_governor_ttc_s,cond_speed_governor_width_per_mps,cond_speed_governor_width_per_open_m,cond_speed_governor_width_open_ref_m,cond_speed_governor_width_max_m,cond_speed_governor_lateral_margin_m,cond_speed_governor_yaw_cap_radps,n_captured,rate_captured,n_crash,rate_crash,n_timeout,rate_timeout,gov_intervention_rate,gov_mean_executed_mps,gov_mean_requested_mps,gov_samples,contacts,contact_vertical_out,contact_behind,contact_lateral,contact_no_return,contact_in_corridor,contact_records_path,contact_records_rows,frame_samples_rows,req_gov,req_gov_half_width_m,req_gov_width_max_m,req_gov_width_open_ref_m,req_gov_width_per_open_m
RB_seedrep_s527,ep25000_d100_stopcap,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d100_stopcap/100bars.json,aa9cc4fa1e2e6d8fc146214866b86006297da4a4ec4ee5b8c251acf590fc0824,2049,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,100,527,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1830,0.8931185944363104,116,0.056612981942410934,103,0.050268423621278674,0.218659375,2.2371212900520883,2.858468722901831,320000,95,0,3,63,18,11,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d100_stopcap/100bars.contact_records.jsonl,95,3200,stopcap,,,,
RB_seedrep_s527,ep25000_d130_dwa_arc,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d130_dwa_arc/130bars.json,e3cc50ebb3386c2ec015caa621918bb982ec5fe11f202146f5ff4815570f8b06,2049,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,130,527,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1860,0.9077598828696926,128,0.06246949731576379,61,0.02977061981454368,0.11573198067070331,2.7131727075413594,2.8149724752877145,274816,104,0,4,76,11,13,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d130_dwa_arc/130bars.contact_records.jsonl,104,2688,dwa_arc,,,,
RB_seedrep_s527,ep25000_d130_riskcap,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d130_riskcap/130bars.json,6af0cba13a908ca541e5a12027fbfc78d468b792094b791a6ce6462b12f56626,2049,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,130,527,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1835,0.8955588091752075,152,0.0741825280624695,62,0.030258662762323085,0.1468917697153523,2.711604689917895,2.8251222604136745,274304,135,0,2,95,13,25,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d130_riskcap/130bars.contact_records.jsonl,135,2688,riskcap,,,,
RB_seedrep_s527,ep25000_d130_stopcap,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d130_stopcap/130bars.json,6d55470a9583436a3b6fb5787825b5b80a019ca62aef2dc9ab926d1f0dc63fa4,2049,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,130,527,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1803,0.8799414348462665,130,0.0634455832113226,116,0.056612981942410934,0.2522010817765917,2.211735485580071,2.9205954668911875,335744,103,0,2,59,17,25,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d130_stopcap/130bars.contact_records.jsonl,103,3328,stopcap,,,,
RB_seedrep_s527,ep25000_d160_dwa_arc,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d160_dwa_arc/160bars.json,5e3647219a295617d9c2a1209fdc5d3432461a021645e98fe65621a854f1f1c9,2049,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,160,527,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1832,0.8940946803318692,149,0.07271839921913129,68,0.03318692044899951,0.14193666161834703,2.7481396761486168,2.8748848691938083,295808,131,0,4,78,12,37,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d160_dwa_arc/160bars.contact_records.jsonl,131,2944,dwa_arc,,,,
RB_seedrep_s527,ep25000_d160_riskcap,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d160_riskcap/160bars.json,5a8ee99132fce82992b9a1f0305e32c9c41e988994228e9505d51f16eddb331b,2050,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,160,527,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1796,0.8760975609756098,200,0.0975609756097561,54,0.026341463414634145,0.1910842674365942,2.7278803068319695,2.881537442690163,282624,175,0,5,121,18,31,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d160_riskcap/160bars.contact_records.jsonl,175,2816,riskcap,,,,
RB_seedrep_s527,ep25000_d160_stopcap,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d160_stopcap/160bars.json,3709470aa74a2d65a10df07dca827707783f1c187a6ebd21fc74a1d6b40d4f16,2049,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,160,527,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1670,0.8150317227916056,205,0.10004880429477794,174,0.0849194729136164,0.34260827175697867,2.012382718259095,3.0007366212698554,389760,185,0,7,115,19,44,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d160_stopcap/160bars.contact_records.jsonl,185,3840,stopcap,,,,
RB_seedrep_s527,ep25000_d205_dwa_arc,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d205_dwa_arc/205bars.json,d67b5ed29041da52c1ba4e3a2cfb08d4ec80b19d9cc161ae64b7d05c0b903b3d,2051,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,205,527,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1706,0.8317893710385178,285,0.13895660653339834,60,0.02925402242808386,0.20504258491710473,2.762886572128573,2.9558534483644467,316544,264,0,6,174,18,66,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d205_dwa_arc/205bars.contact_records.jsonl,264,3072,dwa_arc,,,,
RB_seedrep_s527,ep25000_d205_riskcap,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d205_riskcap/205bars.json,55b941b5910756eac5630466dee5cdb0d54adc2618e39b219d40e8f87b213ec9,2050,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,205,527,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1644,0.8019512195121952,346,0.16878048780487806,60,0.02926829268292683,0.25541450974421437,2.7471223831958307,2.9551840168228805,315264,327,0,7,221,22,77,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d205_riskcap/205bars.contact_records.jsonl,327,3072,riskcap,,,,
RB_seedrep_s527,ep25000_d205_stopcap,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d205_stopcap/205bars.json,f54318f9af0af840174d0949863641a1f7ae8e62ca28ca9a559c0d8bca199436,2049,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,205,527,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1435,0.7003416300634456,333,0.16251830161054173,281,0.1371400683260127,0.4474344940227968,1.783925200033182,3.0836171389065403,460416,323,0,1,195,35,92,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d205_stopcap/205bars.contact_records.jsonl,323,4480,stopcap,,,,
RB_seedrep_s531,ep25000_d070_dwa_arc,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d070_dwa_arc/70bars.json,84143115b2669059fd3a04109b6f51a8e94d16f85dae8f4f00774f850c165866,2050,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,70,531,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1899,0.9263414634146342,96,0.04682926829268293,55,0.026829268292682926,0.0726976246105919,2.649116344016484,2.7147288205673012,246528,72,0,4,48,12,8,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d070_dwa_arc/70bars.contact_records.jsonl,72,2432,dwa_arc,,,,
RB_seedrep_s531,ep25000_d070_riskcap,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d070_riskcap/70bars.json,9d4dc0e6197b33a57b315d5cd06bb272df28d3a6695e9f2448bee6ffeceda78e,2049,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,70,531,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1865,0.9102000976085896,134,0.06539775500244022,50,0.02440214738897023,0.09714127813504823,2.6408256664014145,2.715505998386043,238848,101,0,7,66,13,15,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d070_riskcap/70bars.contact_records.jsonl,101,2304,riskcap,,,,
RB_seedrep_s531,ep25000_d070_stopcap,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d070_stopcap/70bars.json,e7417f69769f08278f0eb429e06db9a8d7607ad282f5b9c6647726d9566e5746,2049,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,70,531,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1847,0.9014153245485603,101,0.049292337725719865,101,0.049292337725719865,0.16385089012669288,2.3188422638502013,2.766438587311934,292992,80,0,3,46,19,12,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d070_stopcap/70bars.contact_records.jsonl,80,2816,stopcap,,,,
RB_seedrep_s531,ep25000_d100_dwa_arc,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d100_dwa_arc/100bars.json,2c839baafdbc1b419ed2d07d8f81d89ac6dd7660818473c1b9f33d45fde8b5a2,2049,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,100,531,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1895,0.9248413860419717,102,0.04978038067349927,52,0.02537823328452904,0.09197992149758454,2.673433192676133,2.753957905671813,264960,76,0,6,43,13,14,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d100_dwa_arc/100bars.contact_records.jsonl,76,2560,dwa_arc,,,,
RB_seedrep_s531,ep25000_d100_riskcap,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d100_riskcap/100bars.json,97d1281324b21bb024c4f8974bac5a0210a9297be42f74656a37b1b607e71459,2049,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,100,531,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1877,0.9160566129819424,124,0.06051732552464617,48,0.02342606149341142,0.12073119386227545,2.669599768455466,2.7631774341235955,256512,103,0,9,72,10,12,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d100_riskcap/100bars.contact_records.jsonl,103,2560,riskcap,,,,
RB_seedrep_s531,ep25000_d100_stopcap,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d100_stopcap/100bars.json,a849a81f5e56e7954f0f310483da7d2a5e9ebd3fdfb996266428e718f63183a1,2050,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,100,531,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1823,0.8892682926829268,130,0.06341463414634146,97,0.04731707317073171,0.20359355875152998,2.2754961930979785,2.8419412086265616,313728,106,0,0,71,15,20,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d100_stopcap/100bars.contact_records.jsonl,106,3072,stopcap,,,,
RB_seedrep_s531,ep25000_d130_dwa_arc,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d130_dwa_arc/130bars.json,1412ca12b9ae1bbc6b4efaffcf3f2ab5b254927765c5426b50c335c86c529701,2050,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,130,531,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1872,0.9131707317073171,125,0.06097560975609756,53,0.025853658536585365,0.1215801459942085,2.713174140358458,2.8242550755647517,265216,97,0,4,61,12,20,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d130_dwa_arc/130bars.contact_records.jsonl,97,2560,dwa_arc,,,,
RB_seedrep_s531,ep25000_d130_riskcap,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d130_riskcap/130bars.json,92e68c674d9410839860bdc6a699337fa71d44e80b6072f3443d057f88b4c4a8,2051,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,130,531,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1839,0.8966357874207703,145,0.07069722086786934,67,0.03266699171136031,0.1522075071667463,2.7064551587101047,2.8261213215999486,267904,131,0,4,87,15,25,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d130_riskcap/130bars.contact_records.jsonl,131,2560,riskcap,,,,
RB_seedrep_s531,ep25000_d130_stopcap,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d130_stopcap/130bars.json,6ba79dcbff430e819fab0f092090a84b4416e51dc983864b56a191ad4d28e699,2049,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,130,531,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1768,0.8628599316739873,158,0.07711078574914593,123,0.060029282576866766,0.2605387369791667,2.183407600283086,2.922780879868855,344064,139,0,2,88,22,27,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d130_stopcap/130bars.contact_records.jsonl,139,3328,stopcap,,,,
RB_seedrep_s531,ep25000_d160_dwa_arc,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d160_dwa_arc/160bars.json,b1482d3c50758ecf51aed50756964c93121e2f035c5b2a6f25d13e56de5068ce,2050,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,160,531,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1823,0.8892682926829268,160,0.07804878048780488,67,0.032682926829268294,0.14570014580529386,2.7437841826203178,2.875667417344529,285312,144,0,6,105,15,18,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d160_dwa_arc/160bars.contact_records.jsonl,144,2816,dwa_arc,,,,
RB_seedrep_s531,ep25000_d160_riskcap,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d160_riskcap/160bars.json,89ee13e3472fbac6606cb61a2e657f015ce9a383c542bd0b4c4cf5ed724763f9,2049,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,160,531,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1791,0.8740849194729137,199,0.09712054660810152,59,0.02879453391898487,0.19312571347031962,2.732038212132645,2.8871553914745993,280320,182,0,5,133,15,29,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d160_riskcap/160bars.contact_records.jsonl,182,2688,riskcap,,,,
RB_seedrep_s531,ep25000_d160_stopcap,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d160_stopcap/160bars.json,824b7b39b9847252f0cfcd8a05d42311b37a16106ec575d961d0e8a87fc86c13,2050,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,160,531,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1651,0.8053658536585366,207,0.10097560975609757,192,0.09365853658536585,0.3536745406824147,1.9851933811476894,3.008332569968776,390144,187,0,3,110,28,46,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d160_stopcap/160bars.contact_records.jsonl,187,3840,stopcap,,,,
RB_seedrep_s531,ep25000_d205_dwa_arc,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d205_dwa_arc/205bars.json,0ebfe96071ef28e7a61f18abf64c280b43b48f0e6a494c8b6878c1787f723afa,2050,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,205,531,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1693,0.8258536585365853,303,0.14780487804878048,54,0.026341463414634145,0.20516954787234043,2.7579011489977217,2.9508344170460266,300800,292,0,2,187,33,70,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d205_dwa_arc/205bars.contact_records.jsonl,292,2944,dwa_arc,,,,
RB_seedrep_s531,ep25000_d205_riskcap,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d205_riskcap/205bars.json,4b7f10383aa04dd52e68b601f134887e233d34f175b737f447227434a8c626f8,2049,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,205,531,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1662,0.8111273792093704,336,0.16398243045387995,51,0.024890190336749635,0.2562480362379556,2.7508051045206785,2.961971641365836,305536,319,0,11,214,29,65,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d205_riskcap/205bars.contact_records.jsonl,319,2944,riskcap,,,,
RB_seedrep_s531,ep25000_d205_stopcap,results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d205_stopcap/205bars.json,9d3fdeedcf3bd5baf3334b529a7893f15d2ca971d6807538b68ef2372a0402e0,2049,f702213936601860,c0ad44bd7f7d,cf7f74653ed38b97,False,205,531,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1456,0.7105905319668131,315,0.15373352855051245,278,0.13567593948267448,0.4486280916245082,1.7835847744299633,3.0891361249180083,455424,309,0,2,193,36,78,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d205_stopcap/205bars.contact_records.jsonl,309,4480,stopcap,,,,
